AIM-Spice kernel Version 2022.100  (Built on Aug 12 2022)
Circuit: * Library and model files
Analysis: Transient Analysis
Started on: man. okt. 23 16:41:43 2023
Time v(clk) v(data) v(nandout3) v(out) v(reset)
0.00000000000000e+00,0.00000000000000e+00,0.00000000000000e+00,9.99998405580729e-01,3.67567834655613e-07,0.00000000000000e+00
1.00000000000000e-12,0.00000000000000e+00,0.00000000000000e+00,1.00130641398708e+00,5.89638127368508e-04,1.00000000000000e-02
2.00000000000000e-12,0.00000000000000e+00,0.00000000000000e+00,1.00259877097042e+00,1.14606836437292e-03,2.00000000000000e-02
4.00000000000000e-12,0.00000000000000e+00,0.00000000000000e+00,1.00510989059855e+00,2.19977831653734e-03,4.00000000000000e-02
8.00000000000000e-12,0.00000000000000e+00,0.00000000000000e+00,1.00972472442799e+00,3.97122783296833e-03,8.00000000000000e-02
1.60000000000000e-11,0.00000000000000e+00,0.00000000000000e+00,1.01765689928979e+00,6.43187145744123e-03,1.60000000000000e-01
3.20000000000000e-11,0.00000000000000e+00,0.00000000000000e+00,1.03013523127947e+00,8.62637825911100e-03,3.20000000000000e-01
6.40000000000000e-11,0.00000000000000e+00,0.00000000000000e+00,1.04984798545612e+00,8.43759641369746e-03,6.40000000000000e-01
1.00000000000000e-10,0.00000000000000e+00,0.00000000000000e+00,1.06025863330555e+00,3.78412506334591e-03,1.00000000000000e+00
1.04265966727022e-10,0.00000000000000e+00,0.00000000000000e+00,1.05598462466977e+00,1.41349473342106e-03,1.00000000000000e+00
1.12797900181066e-10,0.00000000000000e+00,0.00000000000000e+00,1.04823707015463e+00,-2.45843511183724e-03,1.00000000000000e+00
1.29861767089154e-10,0.00000000000000e+00,0.00000000000000e+00,1.03675363351538e+00,-5.95560148091670e-03,1.00000000000000e+00
1.63989500905330e-10,0.00000000000000e+00,0.00000000000000e+00,1.02253798682569e+00,-5.62212948701390e-03,1.00000000000000e+00
2.19945288591440e-10,0.00000000000000e+00,0.00000000000000e+00,1.01045103998968e+00,-2.61387728569495e-03,1.00000000000000e+00
3.31856863963661e-10,0.00000000000000e+00,0.00000000000000e+00,1.00165451625484e+00,-4.40708849230489e-04,1.00000000000000e+00
5.55680014708102e-10,0.00000000000000e+00,0.00000000000000e+00,9.99719648047274e-01,8.48074801399548e-05,1.00000000000000e+00
1.00332631619698e-09,0.00000000000000e+00,0.00000000000000e+00,1.00011144355687e+00,-4.66219475421734e-05,1.00000000000000e+00
1.89320445495379e-09,0.00000000000000e+00,0.00000000000000e+00,9.99902782000703e-01,3.70355989015823e-05,1.00000000000000e+00
3.67296073246739e-09,0.00000000000000e+00,0.00000000000000e+00,1.00005812536709e+00,-3.19177375818127e-05,1.00000000000000e+00
5.00000000000000e-09,0.00000000000000e+00,0.00000000000000e+00,9.99933786641692e-01,2.84018776428689e-05,1.00000000000000e+00
5.01000000000000e-09,9.99999999999976e-02,0.00000000000000e+00,1.00091354442904e+00,2.06388485845735e-03,1.00000000000000e+00
5.03000000000000e-09,3.00000000000001e-01,0.00000000000000e+00,1.00199405254091e+00,4.29579997946461e-03,1.00000000000000e+00
5.07000000000000e-09,7.00000000000000e-01,0.00000000000000e+00,1.00007899189499e+00,-7.92004704371019e-04,1.00000000000000e+00
5.10000000000000e-09,1.00000000000000e+00,0.00000000000000e+00,9.95745697151819e-01,-6.37609408880108e-03,1.00000000000000e+00
5.10530501212405e-09,1.00000000000000e+00,0.00000000000000e+00,9.94347245665561e-01,-7.09033855381935e-03,1.00000000000000e+00
5.11591503637214e-09,1.00000000000000e+00,0.00000000000000e+00,9.91137062452097e-01,-7.68272903119771e-03,1.00000000000000e+00
5.13713508486832e-09,1.00000000000000e+00,0.00000000000000e+00,9.83089136281072e-01,-6.40206219442060e-03,1.00000000000000e+00
5.17957518186068e-09,1.00000000000000e+00,0.00000000000000e+00,9.72787296000008e-01,-3.81729436122991e-03,1.00000000000000e+00
5.24766967679590e-09,1.00000000000000e+00,0.00000000000000e+00,9.76310035249987e-01,-1.28334491892076e-03,1.00000000000000e+00
5.36322623765482e-09,1.00000000000000e+00,0.00000000000000e+00,9.91073963874820e-01,1.33205942195659e-03,1.00000000000000e+00
5.48281869236863e-09,1.00000000000000e+00,0.00000000000000e+00,9.98345479562265e-01,1.67529621390702e-03,1.00000000000000e+00
5.64616979347169e-09,1.00000000000000e+00,0.00000000000000e+00,9.99647658567159e-01,5.43137305228578e-04,1.00000000000000e+00
5.90564668257686e-09,1.00000000000000e+00,0.00000000000000e+00,9.99811474368852e-01,1.76092867269856e-04,1.00000000000000e+00
6.38930954795249e-09,1.00000000000000e+00,0.00000000000000e+00,9.99893651733492e-01,-5.01154700760509e-06,1.00000000000000e+00
7.35663527870374e-09,1.00000000000000e+00,0.00000000000000e+00,9.99946922642587e-01,6.46960302702754e-05,1.00000000000000e+00
9.29128674020624e-09,1.00000000000000e+00,0.00000000000000e+00,9.99971299530771e-01,-3.00161371205154e-05,1.00000000000000e+00
1.00000000000000e-08,1.00000000000000e+00,0.00000000000000e+00,9.99980935578949e-01,4.11431049268871e-05,1.00000000000000e+00
1.00100000000000e-08,1.00000000000000e+00,9.99999999999976e-02,1.00017443298615e+00,2.05426216776716e-04,1.00000000000000e+00
1.00300000000000e-08,1.00000000000000e+00,2.99999999999993e-01,1.00029877981655e+00,2.77505199118733e-04,1.00000000000000e+00
1.00700000000000e-08,1.00000000000000e+00,6.99999999999983e-01,9.99545583204920e-01,-3.27633461798427e-04,1.00000000000000e+00
1.01000000000000e-08,1.00000000000000e+00,9.99999999999992e-01,9.99863715875631e-01,-5.75141634536480e-05,1.00000000000000e+00
1.01057118050576e-08,1.00000000000000e+00,1.00000000000000e+00,9.99765634247162e-01,-1.63632829162319e-04,1.00000000000000e+00
1.01171354151727e-08,1.00000000000000e+00,1.00000000000000e+00,9.99662262237902e-01,-2.70614671009028e-04,1.00000000000000e+00
1.01399826354030e-08,1.00000000000000e+00,1.00000000000000e+00,9.99730979304652e-01,-1.57603861906136e-04,1.00000000000000e+00
1.01856770758636e-08,1.00000000000000e+00,1.00000000000000e+00,9.99981395107550e-01,1.23717838693305e-04,1.00000000000000e+00
1.02539937019270e-08,1.00000000000000e+00,1.00000000000000e+00,1.00007760716946e+00,1.07110696517948e-04,1.00000000000000e+00
1.03692148682120e-08,1.00000000000000e+00,1.00000000000000e+00,1.00003339345594e+00,9.88937621847208e-06,1.00000000000000e+00
1.05996572007819e-08,1.00000000000000e+00,1.00000000000000e+00,9.99983933512542e-01,-4.85530717797555e-07,1.00000000000000e+00
1.10605418659217e-08,1.00000000000000e+00,1.00000000000000e+00,9.99980193606136e-01,6.32267596702152e-06,1.00000000000000e+00
1.19823111962014e-08,1.00000000000000e+00,1.00000000000000e+00,9.99986264081960e-01,6.13051404248222e-06,1.00000000000000e+00
1.38258498567608e-08,1.00000000000000e+00,1.00000000000000e+00,9.99986529826536e-01,2.73027058969415e-06,1.00000000000000e+00
1.51000000000000e-08,1.00000000000000e+00,1.00000000000000e+00,9.99990993985409e-01,4.71997370465708e-06,1.00000000000000e+00
1.51100000000000e-08,8.99999999999986e-01,1.00000000000000e+00,9.98771963884719e-01,-1.50762722585587e-03,1.00000000000000e+00
1.51300000000000e-08,6.99999999999991e-01,1.00000000000000e+00,9.96901863253514e-01,-3.97349295110980e-03,1.00000000000000e+00
1.51700000000000e-08,3.00000000000000e-01,1.00000000000000e+00,9.97572756032789e-01,-4.07492990842112e-03,1.00000000000000e+00
1.52000000000000e-08,0.00000000000000e+00,1.00000000000000e+00,1.00254522172026e+00,-4.29963390653154e-04,1.00000000000000e+00
1.52060783158262e-08,0.00000000000000e+00,1.00000000000000e+00,1.00485732139177e+00,1.92786741911061e-03,1.00000000000000e+00
1.52182349474785e-08,0.00000000000000e+00,1.00000000000000e+00,1.00855261768074e+00,5.14255006026396e-03,1.00000000000000e+00
1.52425482107832e-08,0.00000000000000e+00,1.00000000000000e+00,1.01238124504589e+00,6.62281427600955e-03,1.00000000000000e+00
1.52911747373925e-08,0.00000000000000e+00,1.00000000000000e+00,1.01423682585538e+00,4.35765587839931e-03,1.00000000000000e+00
1.53884277906112e-08,0.00000000000000e+00,1.00000000000000e+00,1.01436204214886e+00,7.98686185031622e-05,1.00000000000000e+00
1.55564916508943e-08,0.00000000000000e+00,1.00000000000000e+00,1.01555020408788e+00,-6.68634958041259e-04,1.00000000000000e+00
1.57171128101960e-08,0.00000000000000e+00,1.00000000000000e+00,1.00487315800876e+00,-1.54757141862277e-04,1.00000000000000e+00
1.58881498649753e-08,0.00000000000000e+00,1.00000000000000e+00,1.00058023782411e+00,-9.60296611386413e-05,1.00000000000000e+00
1.60750793777181e-08,0.00000000000000e+00,1.00000000000000e+00,9.99878274790345e-01,-1.88151947211908e-03,1.00000000000000e+00
1.62651357905265e-08,0.00000000000000e+00,1.00000000000000e+00,1.00038970970477e+00,9.39654656707145e-04,1.00000000000000e+00
1.64934331468893e-08,0.00000000000000e+00,1.00000000000000e+00,9.99740301416792e-01,-4.64696071935486e-04,1.00000000000000e+00
1.67886283500004e-08,0.00000000000000e+00,1.00000000000000e+00,1.00014917265896e+00,3.23820468182079e-04,1.00000000000000e+00
1.73790187562226e-08,0.00000000000000e+00,1.00000000000000e+00,9.99855683694240e-01,-2.57266116273660e-04,1.00000000000000e+00
1.85015281376545e-08,0.00000000000000e+00,1.00000000000000e+00,1.00010929295311e+00,2.32770122447984e-04,1.00000000000000e+00
2.07465469005182e-08,0.00000000000000e+00,1.00000000000000e+00,9.99873589769818e-01,-2.19397924411970e-04,1.00000000000000e+00
2.47465469005182e-08,0.00000000000000e+00,1.00000000000000e+00,1.00010057637344e+00,2.13572748053422e-04,1.00000000000000e+00
2.50000000000000e-08,0.00000000000000e+00,1.00000000000000e+00,9.99913907715134e-01,-1.29091080519568e-04,1.00000000000000e+00
2.50100000000000e-08,9.99999999999810e-02,1.00000000000000e+00,1.00090514438355e+00,2.27476961173520e-03,1.00000000000000e+00
2.50300000000000e-08,3.00000000000009e-01,1.00000000000000e+00,1.00199202443265e+00,5.29251864826294e-03,1.00000000000000e+00
2.50700000000000e-08,7.00000000000000e-01,1.00000000000000e+00,1.00089374163891e+00,2.48793222887519e-03,1.00000000000000e+00
2.51000000000000e-08,1.00000000000000e+00,1.00000000000000e+00,9.96676792144620e-01,-1.28365409956370e-02,1.00000000000000e+00
2.51055263280641e-08,1.00000000000000e+00,1.00000000000000e+00,9.95315049503518e-01,-1.79370346668863e-02,1.00000000000000e+00
2.51165789841923e-08,1.00000000000000e+00,1.00000000000000e+00,9.93307683170881e-01,-2.65995940279493e-02,1.00000000000000e+00
2.51386842964488e-08,1.00000000000000e+00,1.00000000000000e+00,9.92502494092427e-01,-3.55822342640817e-02,1.00000000000000e+00
2.51828949209617e-08,1.00000000000000e+00,1.00000000000000e+00,9.96027387447719e-01,-3.38327596693371e-02,1.00000000000000e+00
2.52584268231383e-08,1.00000000000000e+00,1.00000000000000e+00,1.00564268326919e+00,7.47827237051407e-03,1.00000000000000e+00
2.53715174611592e-08,1.00000000000000e+00,1.00000000000000e+00,1.01936050821875e+00,3.20200873338145e-01,1.00000000000000e+00
2.55013223775181e-08,1.00000000000000e+00,1.00000000000000e+00,6.10681035907618e-01,7.62233097627196e-01,1.00000000000000e+00
2.56326613088409e-08,1.00000000000000e+00,1.00000000000000e+00,1.40198820715397e-01,9.25580315689027e-01,1.00000000000000e+00
2.57786477922941e-08,1.00000000000000e+00,1.00000000000000e+00,4.30697697677884e-04,9.87731771132866e-01,1.00000000000000e+00
2.59255515803561e-08,1.00000000000000e+00,1.00000000000000e+00,2.61491543426639e-03,1.00241009571593e+00,1.00000000000000e+00
2.61042053947426e-08,1.00000000000000e+00,1.00000000000000e+00,-7.71171920365580e-04,9.98180997833287e-01,1.00000000000000e+00
2.63603243344516e-08,1.00000000000000e+00,1.00000000000000e+00,5.63941055013923e-04,1.00082279247580e+00,1.00000000000000e+00
2.68725622138697e-08,1.00000000000000e+00,1.00000000000000e+00,-2.33865515695386e-04,9.99099765189589e-01,1.00000000000000e+00
2.78970379727059e-08,1.00000000000000e+00,1.00000000000000e+00,2.51758645324805e-04,1.00066671628624e+00,1.00000000000000e+00
2.99459894903781e-08,1.00000000000000e+00,1.00000000000000e+00,-1.80164208447031e-04,9.99293957346535e-01,1.00000000000000e+00
3.01000000000000e-08,1.00000000000000e+00,1.00000000000000e+00,-6.41546902799722e-05,1.00029300033267e+00,1.00000000000000e+00
3.01100000000000e-08,1.00000000000000e+00,9.00000000000052e-01,-3.32509544891568e-04,9.99943668747209e-01,1.00000000000000e+00
3.01300000000000e-08,1.00000000000000e+00,7.00000000000024e-01,-8.46590349791268e-04,9.99651318303022e-01,1.00000000000000e+00
3.01700000000000e-08,1.00000000000000e+00,3.00000000000033e-01,-2.22611840713454e-04,1.00015553804776e+00,1.00000000000000e+00
3.02000000000000e-08,1.00000000000000e+00,2.42028619368284e-14,1.68446722805497e-03,1.00101616236890e+00,1.00000000000000e+00
3.02060814816001e-08,1.00000000000000e+00,0.00000000000000e+00,2.41193974176395e-03,1.00133433025647e+00,1.00000000000000e+00
3.02182444448002e-08,1.00000000000000e+00,0.00000000000000e+00,3.48779596502403e-03,1.00161593464282e+00,1.00000000000000e+00
3.02425703712004e-08,1.00000000000000e+00,0.00000000000000e+00,3.98984560568818e-03,1.00112678826223e+00,1.00000000000000e+00
